sample_number,date_added,analysis_type,1_liter (1 Bottle Kit),street_number,street_name,city_name,zip_code
LG92072,12/15/2016,Lead,,528,S LYNCH,FLINT,48503
LG72826,9/12/2016,Lead,0,412,S LYNCH ST,FLINT,48503
LG58057,7/7/2016,Lead,1,520,S LYNCH ST,FLINT,48504
LG66696,8/15/2016,Lead,1,520,S LYNCH ST,FLINT,48503
LG63031,7/28/2016,Lead,1,525,S LYNCH ST,FLINT,48503
LG69500,8/25/2016,Lead,1,525,S LYNCH ST,FLINT,48504
LG78664,9/29/2016,Lead,4,605,S LYNCH ST,FLINT,48503
LG86556,11/10/2016,Lead,,614,S LYNCH ST,FLINT,48505
LG69514,8/25/2016,Lead,2,614,S LYNCH ST,FLINT,48504
LG76229,9/22/2016,Lead,2,614,S LYNCH ST,FLINT,48503
LG86543,11/10/2016,Lead,,614,S LYNCH ST,FLINT,48503
LG61525,7/21/2016,Lead,1,425,S MEADE ST,FLINT,48505
LG58850,7/12/2016,Lead,0,618,S MEADE ST,FLINT,48507
LG83029,10/20/2016,Lead,0,303,S SAGINAW ST,FLINT,48503
LG83037,10/20/2016,Lead,0,303,S SAGINAW ST,FLINT,48506
LG83041,10/20/2016,Lead,0,303,S SAGINAW ST,FLINT,48507
LG83051,10/20/2016,Lead,0,303,S SAGINAW ST,FLINT,48506
LG82128,10/17/2016,Lead,0,444,S SAGINAW ST,FLINT,48506
LG82132,10/17/2016,Lead,0,500,S SAGINAW ST,FLINT,48504
LG83030,10/20/2016,Lead,0,555,S SAGINAW ST,FLINT,48507
LG83422,10/24/2016,Lead,0,555,S SAGINAW ST,FLINT,48503
LG83034,10/20/2016,Lead,0,746,S SAGINAW ST,FLINT,48505
LG82133,10/17/2016,Lead,0,755,S SAGINAW ST,FLINT,48507
LG82129,10/17/2016,Lead,0,800,S SAGINAW ST,FLINT,48507
LG83033,10/20/2016,Lead,0,836,S SAGINAW ST,FLINT,48504
LG63007,7/28/2016,Lead,0,1002,S SAGINAW ST,FLINT,48503
LG63010,7/28/2016,Lead,0,1002,S SAGINAW ST,FLINT,48507
LG66295,8/11/2016,Lead,0,1002,S SAGINAW ST,FLINT,48503
LG66298,8/11/2016,Lead,0,1002,S SAGINAW ST,FLINT,48529
LG66299,8/11/2016,Lead,0,1002,S SAGINAW ST,FLINT,48503
LG66304,8/11/2016,Lead,0,1002,S SAGINAW ST,FLINT,48507
LG68015,8/18/2016,Lead,0,1002,S SAGINAW ST,FLINT,48430
LG68017,8/18/2016,Lead,0,1002,S SAGINAW ST,FLINT,48503
LG68018,8/18/2016,Lead,0,1002,S SAGINAW ST,FLINT,48504
LG71359,9/6/2016,Lead,0,1002,S SAGINAW ST,FLINT,48502
LG71362,9/6/2016,Lead,0,1002,S SAGINAW ST,FLINT,48507
LG71363,9/6/2016,Lead,0,1002,S SAGINAW ST,FLINT,48506
LG88131,11/21/2016,Lead,0,1002,S SAGINAW ST,FLINT,48502
LG88132,11/21/2016,Lead,0,1002,S SAGINAW ST,FLINT,48506
LG88133,11/21/2016,Lead,0,1002,S SAGINAW ST,FLINT,48506
LG88135,11/21/2016,Lead,0,1002,S SAGINAW ST,FLINT,48503
LG92060,12/15/2016,Lead,0,1002,S SAGINAW ST,FLINT,48503
LG92061,12/15/2016,Lead,0,1002,S SAGINAW ST,FLINT,48504
LG92062,12/15/2016,Lead,0,1002,S SAGINAW ST,FLINT,48504
LG92063,12/15/2016,Lead,0,1002,S SAGINAW ST,FLINT,48506
LG92064,12/15/2016,Lead,0,1002,S SAGINAW ST,FLINT,48503
LG63009,7/28/2016,Lead,1,1002,S SAGINAW ST,FLINT,48503
LG66296,8/11/2016,Lead,1,1002,S SAGINAW ST,FLINT,48420
LG68016,8/18/2016,Lead,1,1002,S SAGINAW ST,FLINT,48504
LG68019,8/18/2016,Lead,1,1002,S SAGINAW ST,FLINT,48505
LG88134,11/21/2016,Lead,1,1002,S SAGINAW ST,FLINT,48503
LG71361,9/6/2016,Lead,3,1002,S SAGINAW ST,FLINT,48506
LG84157,10/27/2016,Lead,8,1002,S SAGINAW ST,FLINT,48504
LG63014,7/28/2016,Lead,14,1002,S SAGINAW ST,FLINT,48503
LG81770,10/13/2016,Lead,44,1002,S SAGINAW ST,FLINT,48503
LG71360,9/6/2016,Lead,53,1002,S SAGINAW ST,FLINT,48507
LG78690,9/29/2016,Lead,94,1002,S SAGINAW ST,FLINT,48505
LG90790,12/8/2016,Lead,1,4509,S SAGINAW ST,FLINT,48504
LG89848,12/5/2016,Lead,,3725,S SAGINAW ST SUITE 105,FLINT,48504
LG68460,8/22/2016,Lead,0,630,S SAGINAW/ BREAK ROOM,FLINT,48507
LG68456,8/22/2016,Lead,0,630,S SAGINAW/ CD SINK,FLINT,48506
LG57997,7/7/2016,Lead,0,307,S VERNON AVE,FLINT,48503
LG81113,10/10/2016,Lead,0,609,S VERNON AVE,FLINT,48506
LG91172,12/12/2016,Lead,,108,SAGEBRUSH DR,FLINT,48507
LG85353,11/3/2016,Lead,0,3205,SAGINAW,FLINT,48507
LG85704,11/7/2016,Lead,0,3805,SAGINAW,FLINT,48506
LG86518,11/10/2016,Lead,0,4041,SAGINAW,FLINT,48503
LG83428,10/24/2016,Lead,0,340,SAGINAW ST,FLINT,48502
LG83028,10/20/2016,Lead,0,432,SAGINAW ST,FLINT,48504
LG92328,12/19/2016,Lead,0,448,SAGINAW ST,FLINT,48505
LG84171,10/27/2016,Lead,3,448,SAGINAW ST,FLINT,48504
LG83040,10/20/2016,Lead,0,531,SAGINAW ST,FLINT,48506
LG83425,10/24/2016,Lead,0,635,SAGINAW ST,FLINT,48504
LG83032,10/20/2016,Lead,0,711,SAGINAW ST,FLINT,48503
LG90794,12/8/2016,Lead,0,746,SAGINAW ST,FLINT,48505
LG90795,12/8/2016,Lead,0,746,SAGINAW ST,FLINT,48503
LG90797,12/8/2016,Lead,0,746,SAGINAW ST,FLINT,48504
LG90796,12/8/2016,Lead,2,746,SAGINAW ST,FLINT,48507
LG90788,12/8/2016,Lead,14,746,SAGINAW ST,FLINT,48504
LG90792,12/8/2016,Lead,54,746,SAGINAW ST,FLINT,48504
LG90793,12/8/2016,Lead,"2,069",746,SAGINAW ST,FLINT,48503
LG63008,7/28/2016,Lead,0,1002,SAGINAW ST,FLINT,48503
LG89892,12/5/2016,Lead,,1040,SAGINAW ST,FLINT,48506
LG89893,12/5/2016,Lead,,1040,SAGINAW ST,FLINT,48505
LG86698,11/14/2016,Lead,0,1410,SAGINAW ST,FLINT,48507
LG85354,11/3/2016,Lead,0,1621,SAGINAW ST,FLINT,48503
LG87677,11/17/2016,Lead,0,1714,SAGINAW ST,FLINT,48507
LG91157,12/12/2016,Lead,0,2408,SAGINAW ST,FLINT,48503
LG84514,10/31/2016,Lead,0,2820,SAGINAW ST,FLINT,48505
LG92039,12/15/2016,Lead,0,3010,SAGINAW ST,FLINT,48503
LG92046,12/15/2016,Lead,2,4108,SAGINAW ST,FLINT,48503
LG92052,12/15/2016,Lead,0,4414,SAGINAW ST,FLINT,48504
LG92054,12/15/2016,Lead,0,4601,SAGINAW ST,FLINT,48503
LG92049,12/15/2016,Lead,0,5201,SAGINAW ST,FLINT,48507
LG92037,12/15/2016,Lead,0,7022,SAGINAW ST,FLINT,48504
LG74224,9/15/2016,Lead,0,615,SAINT CLAIR ST,FLINT,48507
LG89412,12/1/2016,Lead,,955,SALISBURY AVE,FLINT,48503
LG89409,12/1/2016,Lead,0,975,SALISBURY AVE,FLINT,48505
LG89863,12/5/2016,Lead,,975,SALISBURY AVE,FLINT,48451
LG87691,11/17/2016,Lead,,3201,SALISHAN CIR,FLINT,48503
LG58013,7/7/2016,Lead,4,5808,SALLY CT,FLINT,48504
LG60613,7/19/2016,Lead,0,5915,SALLY CT,FLINT,48503
LG67830,8/18/2016,Lead,0,5915,SALLY CT,FLINT,48507
LG75394,9/21/2016,Lead,0,5915,SALLY CT,FLINT,48507
LG87333,11/17/2016,Lead,0,5915,SALLY CT,FLINT,48503
LG74217,9/15/2016,Lead,0,6501,SALLY CT,FLINT,48505
LG80749,10/6/2016,Lead,0,6501,SALLY CT,FLINT,48506
LG58053,7/7/2016,Lead,0,6802,SALLY CT,FLINT,48504
LG74223,9/15/2016,Lead,591,6914,SALLY CT,FLINT,48503
LG70036,8/29/2016,Lead,0,1242,SAN JUAN DR,FLINT,48504
LG57998,7/7/2016,Lead,0,2002,SANTA BARBARA DR,FLINT,48504
LG91193,12/12/2016,Lead,,2114,SANTA BARBARA DR,FLINT,48502
LG86703,11/14/2016,Lead,,3402,SANTA CLARA CT,FLINT,48507
LG58047,7/7/2016,Lead,1,921,SCOTT ST,FLINT,48507
LG58048,7/7/2016,Lead,32,929,SCOTT ST,FLINT,48503
LG89419,12/1/2016,Lead,,1624,SEMINOLE ST,FLINT,48504
LG88698,11/28/2016,Lead,,1801,SENECA ST,FLINT,48505-4141
LG88695,11/28/2016,Lead,,1801,SENECA ST,FLINT,48503
LG87684,11/17/2016,Lead,,2422,SENECA ST,FLINT,48504
LG76237,9/22/2016,Lead,21,2422,SENECA ST,FLINT,48503
LG71327,9/6/2016,Lead,39,2422,SENECA ST,FLINT,48504
LG91206,12/12/2016,Lead,,2441,SENECA ST,FLINT,48505
LG72814,9/12/2016,Lead,2,3902,SENECA ST,FLINT,48507
LG70053,8/29/2016,Lead,2,1835,SEYMOUR ST,FLINT,48507
LG85311,11/3/2016,Lead,,5437,SHAMROCK LN,FLINT,***
LG72789,9/12/2016,Lead,3,326,SHEFFIELD AVE,FLINT,48503
LG84134,10/27/2016,Lead,,321,SHEFFIELD AVE APT272 A,FLINT,48505
LG91189,12/12/2016,Lead,,3706,SHERRY DR,FLINT,48505
LG92059,12/15/2016,Lead,80,716,SIMCOE AVE,FLINT,48503
LG88660,11/28/2016,Lead,0,1014,SIMCOE AVE,FLINT,48502
LG83087,10/20/2016,Lead,,1017,SIMCOE AVE,FLINT,48507
LG70999,9/1/2016,Lead,0,1018,SIMCOE AVE,FLINT,48503
LG80766,10/6/2016,Lead,0,1018,SIMCOE AVE,FLINT,48504
LG70068,8/29/2016,Lead,1,1134,SIMCOE AVE,FLINT,48503
LG71018,9/1/2016,Lead,2,2119,SLOAN ST,FLINT,48505
LG87401,11/17/2016,Lead,2,2405,SLOAN ST,FLINT,48504
LG75357,9/21/2016,Lead,3,2405,SLOAN ST,FLINT,48504
LG67840,8/18/2016,Lead,9,2405,SLOAN ST,FLINT,48507
LG60603,7/19/2016,Lead,10,2405,SLOAN ST,FLINT,48505
LG90818,12/8/2016,Lead,,1215,SOMERSET LN,FLINT,48506
LG92069,12/15/2016,Lead,,1902,SONNY AVE,FLINT,48503
LG67819,8/18/2016,Lead,4,1117,SOUTH DR,FLINT,48503
LG75318,9/21/2016,Lead,6,1117,SOUTH DR,FLINT,48503
LG60787,7/20/2016,Lead,8,1117,SOUTH DR,FLINT,***
LG87791,11/18/2016,Lead,17,1117,SOUTH DR,FLINT,48505
LG87626,11/17/2016,Lead,,,SOUTHERN LAKES HEADSTART,FENTON,48505
LG84153,10/27/2016,Lead,,416,SPENCER ST,FLINT,48503
LG66711,8/15/2016,Lead,0,626,SPENCER ST,FLINT,48503
LG72827,9/12/2016,Lead,7,717,ST CLAIR,FLINT,48504
LG67977,8/18/2016,Lead,3,717,ST CLAIR ST,FLINT,48504
LG87604,11/17/2016,Lead,,,ST JOHN PRESCHOOL,DAVISON,48506
LG87605,11/17/2016,Lead,,,ST JOHN PRESCHOOL,DAVISON,48503
LG87603,11/17/2016,Lead,,,ST JOHNS PRESCHOOLS,DAVISON,48503
LG61494,7/21/2016,Lead,1,1910,STARKWEATHER ST,FLINT,48505
LG59618,7/14/2016,Lead,0,2101,STEDRON APT #141,FLINT,48504
LG58851,7/12/2016,Lead,9,3606,STERLING ST,FLINT,48502
LG69491,8/25/2016,Lead,0,3613,STERLING ST,FLINT,48506
LG69487,8/25/2016,Lead,5,3613,STERLING ST,FLINT,48504
LG88142,11/21/2016,Lead,0,624,STEVENSON ST,FLINT,48503
LG92339,12/19/2016,Lead,0,624,STEVENSON ST,FLINT,48504
LG74869,9/19/2016,Lead,1,624,STEVENSON ST,FLINT,48505
LG83016,10/20/2016,Lead,1,624,STEVENSON ST,FLINT,48503
LG58001,7/7/2016,Lead,4,624,STEVENSON ST,FLINT,48507
LG58874,7/12/2016,Lead,7,624,STEVENSON ST,FLINT,48505
LG74860,9/19/2016,Lead,10,624,STEVENSON ST,FLINT,48507
LG57987,7/7/2016,Lead,12,624,STEVENSON ST,FLINT,48503
LG64551,8/4/2016,Lead,25,624,STEVENSON ST,FLINT,48506
LG72800,9/12/2016,Lead,7,2849,STEVENSON ST,FLINT,48503
LG88157,11/21/2016,Lead,,118,STOCKDALE,FLINT,48505
LG58059,7/7/2016,Lead,1,118,STOCKDALE ST,FLINT,48507
LG87699,11/17/2016,Lead,,962,STOCKER AVE,FLINT,48506
LG82135,10/17/2016,Lead,1,967,STOCKER AVE,FLINT,48503
LG88665,11/28/2016,Lead,0,1100,STOCKTON,FLINT,48503
LG71342,9/6/2016,Lead,3,1036,STOCKTON ST,FLINT,48503
LG59629,7/14/2016,Lead,0,1517,STOCKTON ST,FLINT,48505
LG59630,7/14/2016,Lead,0,1517,STOCKTON ST,FLINT,48503
LG64576,8/4/2016,Lead,0,1517,STOCKTON ST,FLINT,48503
LG64577,8/4/2016,Lead,0,1517,STOCKTON ST,FLINT,48507
LG64583,8/4/2016,Lead,0,1517,STOCKTON ST,FLINT,48502
LG72139,9/8/2016,Lead,0,1517,STOCKTON ST,FLINT,48506
LG72142,9/8/2016,Lead,0,1517,STOCKTON ST,FLINT,48507
LG81081,10/10/2016,Lead,0,1517,STOCKTON ST,FLINT,48507
LG81082,10/10/2016,Lead,0,1517,STOCKTON ST,FLINT,48507
LG81083,10/10/2016,Lead,0,1517,STOCKTON ST,FLINT,48503
LG72136,9/8/2016,Lead,4,1517,STOCKTON ST,FLINT,48503
LG59622,7/14/2016,Lead,14,1517,STOCKTON ST,FLINT,48503
LG61929,7/25/2016,Lead,0,1025,STOCKTON ST APT 2,FLINT,48506
LG76878,9/26/2016,Lead,9,1413,STONE ST,FLINT,48504
LG60208,7/18/2016,Lead,4,1414,STONE ST,FLINT,48503
LG61935,7/25/2016,Lead,5,1414,STONE ST,FLINT,48505
LG63343,8/1/2016,Lead,0,6488,STONEBROOK LN,FLUSHING,48503
LG84132,10/27/2016,Lead,,2006,STONEY BROOK CT,FLINT,48505
LG84143,10/27/2016,Lead,,2006,STONEY BROOK CT,FLINT,48507
LG63030,7/28/2016,Lead,2,2007,STONEY BROOK CT,FLINT,48503
LG67981,8/18/2016,Lead,0,5706,SUBURBAN CT,FLINT,48506
LG67992,8/18/2016,Lead,0,5706,SUBURBAN CT,FLINT,48505
LG85367,11/3/2016,Lead,0,5706,SUBURBAN CT,FLINT,48507
LG85371,11/3/2016,Lead,0,5706,SUBURBAN CT,FLINT,48507
LG91195,12/12/2016,Lead,,5706,SUBURBAN CT,FLINT,48504
LG91198,12/12/2016,Lead,,5706,SUBURBAN CT,FLINT,48504
LG59597,7/14/2016,Lead,0,4264,SUGAR MAPLE RUN,FLINT,48503
LG65006,8/8/2016,Lead,0,4264,SUGAR MAPLE RUN,FLINT,48502
LG82143,10/17/2016,Lead,0,4264,SUGAR MAPLE RUN,FLINT,48504
LG93148,12/22/2016,Lead,,4264,SUGAR MAPLE RUN,FLINT,48504
LG92331,12/19/2016,Lead,0,1455,SUN TERRACE DR,FLINT,48507
LG58862,7/12/2016,Lead,3,1201,SUNCREST DR,FLINT,48502
LG58036,7/7/2016,Lead,2,2206,SUNCREST DR,FLINT,48504
LG61522,7/21/2016,Lead,0,9167,SUNCREST DR,FLINT,48503
LG63026,7/28/2016,Lead,4,9167,SUNCREST DR,FLINT,48505
LG59581,7/14/2016,Lead,0,3759,SUNSET DR,FLINT,48507
LG63357,8/1/2016,Lead,2,5210,SUSAN ST,FLINT,***
LG58046,7/7/2016,Lead,0,6009,SUSAN ST,FLINT,48503
LG62987,7/28/2016,Lead,2,2718,SWAYZE ST,FLINT,48503
LG57967,7/7/2016,Lead,3,2721,SWAYZE ST,FLINT,48532
LG83090,10/20/2016,Lead,,2721,SWAYZEST ST,FLINT,48503
LG67970,8/18/2016,Lead,10,1434,TACOMA ST,FLINT,48507
LG86706,11/14/2016,Lead,,1844,TEBO ST,FLINT,48503
LG63018,7/28/2016,Lead,0,1901,TEBO ST,FLINT,48504
LG83084,10/20/2016,Lead,,1901,TEBO ST,FLINT,48503
LG89854,12/5/2016,Lead,,422,TENNYSON AVE,FLINT,48504
LG70051,8/29/2016,Lead,32,411,TENTH AVE,FLINT,
LG63023,7/28/2016,Lead,0,2715,TERRACE DR,FLINT,48532
LG88156,11/21/2016,Lead,,1923,THOM ST,FLINT,48505
LG57249,7/5/2016,Lead,0,2922,THOM ST,FLINT,48503
LG61931,7/25/2016,Lead,0,3114,THOM ST,FLINT,48505
LG69511,8/25/2016,Lead,0,2464,THOMAS ST,FLINT,48503
LG63348,8/1/2016,Lead,0,2472,THOMAS ST,FLINT,48504
LG61189,7/20/2016,Lead,0,2513,THOMAS ST,FLINT,48532
LG61195,7/20/2016,Lead,0,2521,THOMAS ST,FLINT,48507
LG87788,11/18/2016,Lead,0,2521,THOMAS ST,FLINT,48503
LG67818,8/18/2016,Lead,7,2521,THOMAS ST,FLINT,48504
LG75356,9/21/2016,Lead,8,2521,THOMAS ST,FLINT,48507
LG74855,9/19/2016,Lead,2,2533,THOMAS ST,FLINT,48529
LG58861,7/12/2016,Lead,0,2560,THOMAS ST,FLINT,48503
LG84149,10/27/2016,Lead,,2578,THOMAS ST,FLINT,48507
LG71337,9/6/2016,Lead,0,423,THOMSON ST,FLINT,48506
LG71343,9/6/2016,Lead,2,423,THOMSON ST,FLINT,48503
LG67859,8/18/2016,Lead,0,617,THOMSON ST,FLINT,48504
LG60772,7/20/2016,Lead,3,617,THOMSON ST,FLINT,48504
LG75382,9/21/2016,Lead,68,617,THOMSON ST,FLINT,48503
LG87395,11/17/2016,Lead,"5,986",617,THOMSON ST,FLINT,48503
LG86534,11/10/2016,Lead,,609,THOMSON ST APT 1,FLINT,48506
LG58011,7/7/2016,Lead,107,1822,TIMBERLANE DR,FLINT,48506
LG88675,11/28/2016,Lead,,2030,TORRANCE ST,FLINT,48505
LG79592,10/3/2016,Lead,4,1835,TOWER ST,FLINT,48505
LG59608,7/14/2016,Lead,0,2608,TROUT DR UNIT #334,FLINT,48504
LG68000,8/18/2016,Lead,0,4109,TRUMBALL AVE,FLINT,48503
LG91173,12/12/2016,Lead,,4311,TRUMBULL AVE,FLINT,48430
LG60205,7/18/2016,Lead,1,1817,TUSCOLA ST,FLINT,48507
LG61529,7/21/2016,Lead,0,4101,TUXEDO AVE,FLINT,48503
LG59573,7/14/2016,Lead,0,4122,TUXEDO AVE,FLINT,48503
LG81096,10/10/2016,Lead,0,2532,TYRONE ST,FLINT,48507
LG61488,7/21/2016,Lead,6,2568,TYRONE ST,FLINT,48504
LG90803,12/8/2016,Lead,0,1518,UNIVERSITY,FLINT,48503
LG69537,8/25/2016,Lead,0,1312,UNIVERSITY AVE,FLINT,48505
LG62975,7/28/2016,Lead,0,1602,UNIVERSITY AVE,FLINT,48532
LG62977,7/28/2016,Lead,0,1602,UNIVERSITY AVE,FLINT,48503
LG71348,9/6/2016,Lead,0,1602,UNIVERSITY AVE,FLINT,48503
LG71349,9/6/2016,Lead,0,1602,UNIVERSITY AVE,FLINT,48507
LG81786,10/13/2016,Lead,0,1602,UNIVERSITY AVE,FLINT,48503
LG81775,10/13/2016,Lead,0,1602,UNIVERSITY AVE,FLINT,48503
LG81779,10/13/2016,Lead,0,1602,UNIVERSITY AVE,FLINT,48503
LG62980,7/28/2016,Lead,1,1602,UNIVERSITY AVE,FLINT,48504
LG71350,9/6/2016,Lead,3,1602,UNIVERSITY AVE,FLINT,48503
LG87992,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48503
LG87993,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48505
LG87994,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48505
LG87995,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48504
LG87996,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48503
LG87997,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48504
LG87998,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48507
LG87999,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48502
LG88000,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48503
LG88001,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48503
LG88002,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48506
LG88003,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48503
LG88004,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48503
LG88005,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48458
LG88006,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48504
LG88007,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48506
LG88008,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48507
LG88009,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48503
LG88010,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48505
LG88011,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48503
LG88012,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48506
LG88013,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48503
LG88014,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48503
LG88015,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48507
LG88016,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48503-3845
LG88017,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48503
LG88018,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48504
LG88019,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48503
LG88020,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48505
LG88021,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48506
LG88022,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48507
LG88023,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48504
LG88024,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48507
LG88025,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48532
LG88026,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48507
LG88027,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48506
LG88028,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48503
LG88029,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48505
LG88030,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48503
LG88031,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48507
LG88032,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48433
LG88033,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48503
LG88034,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48507
LG88035,11/21/2016,Lead,,1518,UNIVERSITY AVENUE,FLINT,48504
LG89840,12/5/2016,Lead,0,1602,UNIVERSITY AVENUE,FLINT,48504
LG89841,12/5/2016,Lead,0,1602,UNIVERSITY AVENUE,FLINT,48504
LG89837,12/5/2016,Lead,1,1602,UNIVERSITY AVENUE,FLINT,48503
LG89839,12/5/2016,Lead,0,1625,UNIVERSITY DRIVE,FLINT,48505
LG89836,12/5/2016,Lead,0,1700,UNIVERSITY DRIVE,FLINT,48503
LG67959,8/18/2016,Lead,1,1810,VALLEY LN,FLINT,48503
LG76892,9/26/2016,Lead,0,6401,VALORIE LN,FLINT,48532
LG58069,7/7/2016,Lead,0,3301,VAN BUREN AVE,FLINT,48504
LG58041,7/7/2016,Lead,10,213,VAN LUE CT,FLINT,48505
LG60219,7/18/2016,Lead,1,4253,VAN SLYKE RD,FLINT,48503
LG92048,12/15/2016,Lead,0,4501,VAN SLYKE RD,FLINT,48504
LG72157,9/8/2016,Lead,1,936,VERMILY AVE,FLINT,48532
LG69495,8/25/2016,Lead,96,732,VERMILYA AVE,FLINT,48504
LG74218,9/15/2016,Lead,0,733,VERMILYA AVE,FLINT,48503
LG76254,9/22/2016,Lead,0,825,VERMILYA AVE,FLINT,48503
LG58014,7/7/2016,Lead,2,919,VERMILYA AVE,FLINT,48507
LG76247,9/22/2016,Lead,4,1309,VERMILYA AVE,FLINT,48503
LG87687,11/17/2016,Lead,,1102,VETMILYA AVE,FLINT,48503
LG74241,9/15/2016,Lead,0,622,VICTORIA AVE,FLINT,48504
LG68013,8/18/2016,Lead,2,831,VICTORIA AVE,FLINT,***
LG66326,8/11/2016,Lead,4,1039,VICTORIA AVE,FLINT,48507
LG67961,8/18/2016,Lead,2,4337,VINROSE DR,FLINT,48504
LG84527,10/31/2016,Lead,,618,W,FLINT,48507
LG77505,9/27/2016,Lead,7,1213,W  HAMILTON AVE,FLINT,48506
LG78687,9/29/2016,Lead,4,215,W 10TH ST,FLINT,48503
LG80761,10/6/2016,Lead,0,324,W 1ST AVE,FLINT,48503
LG85708,11/7/2016,Lead,,324,W 1ST AVE,FLINT,48502
LG72149,9/8/2016,Lead,0,1216,W 4TH AVE,FLINT,48507
LG88650,11/28/2016,Lead,0,603,W 5TH ST,FLINT,48504
LG89846,12/5/2016,Lead,,515,W 6TH ST,FLINT,48504
LG88647,11/28/2016,Lead,0,616,W 7TH ST,FLINT,48504
LG88648,11/28/2016,Lead,0,616,W 7TH ST,FLINT,48503
LG57999,7/7/2016,Lead,2,645,W ATHERTON RD,FLINT,48506
LG58064,7/7/2016,Lead,0,743,W ATHERTON RD,FLINT,48503
LG58000,7/7/2016,Lead,2,743,W ATHERTON RD,FLINT,48504
LG58002,7/7/2016,Lead,3,743,W ATHERTON RD,FLINT,48505
LG58023,7/7/2016,Lead,4,743,W ATHERTON RD,FLINT,48507
LG71017,9/1/2016,Lead,1,1632,W ATHERTON RD,FLINT,48504
LG71020,9/1/2016,Lead,1,1632,W ATHERTON RD,FLINT,48503
LG72849,9/12/2016,Lead,209,413,W BAKER AVE,FLINT,48503
LG76243,9/22/2016,Lead,0,332,W BAKER ST,FLINT,48504
LG79611,10/3/2016,Lead,0,512,W BAKER ST,FLINT,48503
LG76242,9/22/2016,Lead,3,332,W BARKER ST,FLINT,48504
LG83052,10/20/2016,Lead,0,306,W BISHOP AVE,FLINT,48505
LG85726,11/7/2016,Lead,,602,W BISHOP AVE,FLINT,48507
LG85370,11/3/2016,Lead,0,633,W BISHOP AVE,FLINT,48503
LG85373,11/3/2016,Lead,0,633,W BISHOP AVE,FLINT,48506
LG72843,9/12/2016,Lead,1,633,W BISHOP AVE,FLINT,48503
LG63360,8/1/2016,Lead,1,633,W BISHOP AVE,FLINT,48504
LG72835,9/12/2016,Lead,1,633,W BISHOP AVE,FLINT,48507
LG63341,8/1/2016,Lead,2,633,W BISHOP AVE,FLINT,48502
LG86516,11/10/2016,Lead,0,1338,W BRISTOL,FLINT,48503
LG64571,8/4/2016,Lead,5,1388,W BRISTOL RD DEQ FFO,FLINT,48507
LG58353,7/11/2016,Lead,0,2201,W CARPENTER RD,FLINT,48503
